country,vaccine,year,immunization_coverage
fin,dtp3,2001,98.0
fin,dtp3,2002,98.0
fin,dtp3,2003,98.0
fin,dtp3,2004,98.0
fin,dtp3,2005,97.0
fin,dtp3,2006,97.0
fin,dtp3,2007,99.0
fin,dtp3,2008,99.0
fin,dtp3,2009,99.0
fin,dtp3,2010,99.0
fin,dtp3,2011,99.0
fin,dtp3,2012,99.0
fin,dtp3,2013,98.0
fin,dtp3,2014,98.0
fin,dtp3,2015,97.0
fin,dtp3,2016,92.0
fin,dtp3,2017,89.0
fji,bcg,1980,95.0
fji,bcg,1981,98.0
fji,bcg,1982,98.0
fji,bcg,1983,99.0
fji,bcg,1984,94.0
fji,bcg,1985,99.0
fji,bcg,1986,96.0
fji,bcg,1987,98.0
fji,bcg,1988,99.0
fji,bcg,1989,99.0
fji,bcg,1990,99.0
fji,bcg,1991,99.0
fji,bcg,1992,98.0
fji,bcg,1993,99.0
fji,bcg,1994,99.0
fji,bcg,1995,99.0
fji,bcg,1996,99.0
fji,bcg,1997,95.0
fji,bcg,1998,95.0
fji,bcg,1999,96.0
fji,bcg,2000,96.0
fji,bcg,2001,97.0
fji,bcg,2002,97.0
fji,bcg,2003,97.0
fji,bcg,2004,98.0
fji,bcg,2005,98.0
fji,bcg,2006,99.0
fji,bcg,2007,99.0
fji,bcg,2008,99.0
fji,bcg,2009,99.0
fji,bcg,2010,99.0
fji,bcg,2011,99.0
fji,bcg,2012,99.0
fji,bcg,2013,99.0
fji,bcg,2014,99.0
fji,bcg,2015,99.0
fji,bcg,2016,99.0
fji,bcg,2017,99.0
fji,dtp1,1980,87.0
fji,dtp1,1981,88.0
fji,dtp1,1982,84.0
fji,dtp1,1983,93.0
fji,dtp1,1984,91.0
fji,dtp1,1985,87.0
fji,dtp1,1986,88.0
fji,dtp1,1987,96.0
fji,dtp1,1988,98.0
fji,dtp1,1989,98.0
fji,dtp1,1990,98.0
fji,dtp1,1991,99.0
fji,dtp1,1992,98.0
fji,dtp1,1993,98.0
fji,dtp1,1994,98.0
fji,dtp1,1995,98.0
fji,dtp1,1996,98.0
fji,dtp1,1997,95.0
fji,dtp1,1998,96.0
fji,dtp1,1999,96.0
fji,dtp1,2000,97.0
fji,dtp1,2001,97.0
fji,dtp1,2002,98.0
fji,dtp1,2003,98.0
fji,dtp1,2004,99.0
fji,dtp1,2005,99.0
fji,dtp1,2006,99.0
fji,dtp1,2007,99.0
fji,dtp1,2008,99.0
fji,dtp1,2009,99.0
fji,dtp1,2010,99.0
fji,dtp1,2011,99.0
fji,dtp1,2012,99.0
fji,dtp1,2013,99.0
fji,dtp1,2014,99.0
fji,dtp1,2015,99.0
fji,dtp1,2016,99.0
fji,dtp1,2017,99.0
fji,dtp3,1980,68.0
fji,dtp3,1981,70.0
fji,dtp3,1982,64.0
fji,dtp3,1983,80.0
fji,dtp3,1984,77.0
fji,dtp3,1985,69.0
fji,dtp3,1986,71.0
fji,dtp3,1987,90.0
fji,dtp3,1988,98.0
fji,dtp3,1989,98.0
fji,dtp3,1990,97.0
fji,dtp3,1991,99.0
fji,dtp3,1992,97.0
fji,dtp3,1993,96.0
fji,dtp3,1994,96.0
fji,dtp3,1995,97.0
fji,dtp3,1996,97.0
fji,dtp3,1997,86.0
fji,dtp3,1998,87.0
fji,dtp3,1999,89.0
fji,dtp3,2000,90.0
fji,dtp3,2001,91.0
fji,dtp3,2002,93.0
fji,dtp3,2003,94.0
fji,dtp3,2004,95.0
fji,dtp3,2005,96.0
fji,dtp3,2006,98.0
fji,dtp3,2007,99.0
fji,dtp3,2008,99.0
fji,dtp3,2009,99.0
fji,dtp3,2010,99.0
fji,dtp3,2011,99.0
fji,dtp3,2012,99.0
fji,dtp3,2013,99.0
fji,dtp3,2014,99.0
fji,dtp3,2015,99.0
fji,dtp3,2016,99.0
fji,dtp3,2017,99.0
fra,bcg,1980,80.0
fra,bcg,1981,80.0
fra,bcg,1982,81.0
fra,bcg,1983,81.0
fra,bcg,1984,96.0
fra,bcg,1985,82.0
fra,bcg,1986,84.0
fra,bcg,1987,76.0
fra,bcg,1988,75.0
fra,bcg,1989,75.0
fra,bcg,1990,74.0
fra,bcg,1991,78.0
fra,bcg,1992,77.0
fra,bcg,1993,79.0
fra,bcg,1994,81.0
fra,bcg,1995,83.0
fra,bcg,1996,82.0
fra,bcg,1997,82.0
fra,bcg,1998,81.0
fra,bcg,1999,83.0
fra,bcg,2000,83.0
fra,bcg,2001,84.0
fra,bcg,2002,85.0
fra,bcg,2003,84.0
fra,bcg,2004,85.0
fra,bcg,2005,81.0
fra,bcg,2006,83.0
fra,bcg,2007,78.0
fra,dtp1,1980,92.0
fra,dtp1,1981,92.0
fra,dtp1,1982,95.0
fra,dtp1,1983,96.0
fra,dtp1,1984,97.0
fra,dtp1,1985,98.0
fra,dtp1,1986,98.0
fra,dtp1,1987,96.0
fra,dtp1,1988,92.0
fra,dtp1,1989,98.0
fra,dtp1,1990,97.0
fra,dtp1,1991,97.0
fra,dtp1,1992,97.0
fra,dtp1,1993,97.0
fra,dtp1,1994,98.0
fra,dtp1,1995,98.0
fra,dtp1,1996,98.0
fra,dtp1,1997,99.0
fra,dtp1,1998,99.0
fra,dtp1,1999,99.0
fra,dtp1,2000,99.0
fra,dtp1,2001,99.0
fra,dtp1,2002,99.0
fra,dtp1,2003,99.0
fra,dtp1,2004,99.0
fra,dtp1,2005,99.0
fra,dtp1,2006,99.0
fra,dtp1,2007,99.0
fra,dtp1,2008,99.0
fra,dtp1,2009,99.0
fra,dtp1,2010,99.0
fra,dtp1,2011,99.0
fra,dtp1,2012,99.0
fra,dtp1,2013,99.0
fra,dtp1,2014,99.0
fra,dtp1,2015,99.0
fra,dtp1,2016,99.0
fra,dtp1,2017,99.0
fra,dtp3,1980,79.0
fra,dtp3,1981,79.0
fra,dtp3,1982,85.0
fra,dtp3,1983,90.0
fra,dtp3,1984,94.0
fra,dtp3,1985,95.0
fra,dtp3,1986,96.0
fra,dtp3,1987,88.0
